seed_index,seed,n,t,trunc_bytes,hash_bits,pwd_length,successful_cracks,failed_cracks,total_time,success_rate,avg_time_per_crack,same,different,construction_time,notes,timestamp
2,999,50000,500,5,40,10,0,100,17.613710165023804,0.0,0.17613710165023805,0,0,35.802003145217896,OK,2025-10-20 02:43:05
0,1,50000,500,6,48,5,67,33,14.760708570480347,67.0,0.14760708570480346,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 32483 entradas,2025-10-20 02:43:59
1,123,50000,500,6,48,5,75,25,13.13732385635376,75.0,0.1313732385635376,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 32615 entradas,2025-10-20 02:45:14
2,999,50000,500,6,48,5,70,30,14.589568614959717,70.0,0.14589568614959716,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 32378 entradas,2025-10-20 02:46:27
0,1,50000,500,6,48,7,0,100,15.820491790771484,0.0,0.15820491790771485,0,0,31.492346048355103,OK,2025-10-20 02:47:41
1,123,50000,500,6,48,7,0,100,15.920928239822388,0.0,0.15920928239822388,0,0,32.00607419013977,OK,2025-10-20 02:48:29
2,999,50000,500,6,48,7,0,100,15.971768617630005,0.0,0.15971768617630006,0,0,31.421704530715942,OK,2025-10-20 02:49:17
0,1,50000,500,6,48,10,0,100,18.277259349822998,0.0,0.18277259349822997,0,0,37.05125451087952,OK,2025-10-20 02:50:04
1,123,50000,500,6,48,10,0,100,18.026448249816895,0.0,0.18026448249816895,0,0,36.38699412345886,OK,2025-10-20 02:50:59
2,999,50000,500,6,48,10,0,100,18.319803953170776,0.0,0.18319803953170777,0,0,36.42708897590637,OK,2025-10-20 02:51:54
0,1,100000,100,4,32,5,56,44,0.6240837574005127,56.00000000000001,0.006240837574005127,10,0,18.750030517578125,OK,2025-10-20 02:52:48
1,123,100000,100,4,32,5,57,43,0.6152915954589844,56.99999999999999,0.006152915954589844,10,0,19.253891706466675,OK,2025-10-20 02:53:08
2,999,100000,100,4,32,5,57,43,0.6504092216491699,56.99999999999999,0.006504092216491699,10,0,18.895713329315186,OK,2025-10-20 02:53:28
0,1,100000,100,4,32,7,0,100,0.6723442077636719,0.0,0.006723442077636719,0,0,12.17610239982605,OK,2025-10-20 02:53:47
1,123,100000,100,4,32,7,0,100,0.6735327243804932,0.0,0.006735327243804931,0,0,12.190706968307495,OK,2025-10-20 02:54:00
2,999,100000,100,4,32,7,0,100,0.6486053466796875,0.0,0.006486053466796875,0,0,12.066432237625122,OK,2025-10-20 02:54:13
0,1,100000,100,4,32,10,0,100,0.7458615303039551,0.0,0.007458615303039551,0,0,13.874496221542358,OK,2025-10-20 02:54:26
1,123,100000,100,4,32,10,1,99,0.7636451721191406,1.0,0.007636451721191406,0,1,14.013081789016724,OK,2025-10-20 02:54:40
2,999,100000,100,4,32,10,0,100,0.7646970748901367,0.0,0.0076469707489013675,0,0,13.91222882270813,OK,2025-10-20 02:54:55
0,1,100000,100,5,40,5,59,41,0.6764993667602539,59.0,0.006764993667602539,10,0,20.049460411071777,OK,2025-10-20 02:55:10
1,123,100000,100,5,40,5,58,42,0.6523516178131104,57.99999999999999,0.006523516178131104,10,0,19.704926252365112,OK,2025-10-20 02:55:30
2,999,100000,100,5,40,5,57,43,0.6729724407196045,56.99999999999999,0.0067297244071960445,10,0,19.923253536224365,OK,2025-10-20 02:55:51
0,1,100000,100,5,40,7,0,100,0.684260368347168,0.0,0.0068426036834716795,0,0,12.63486647605896,OK,2025-10-20 02:56:11
1,123,100000,100,5,40,7,0,100,0.6979119777679443,0.0,0.006979119777679443,0,0,12.653834819793701,OK,2025-10-20 02:56:25
2,999,100000,100,5,40,7,0,100,0.6849172115325928,0.0,0.006849172115325927,0,0,12.572582244873047,OK,2025-10-20 02:56:38
0,1,100000,100,5,40,10,0,100,0.8018918037414551,0.0,0.00801891803741455,0,0,14.715425252914429,OK,2025-10-20 02:56:51
1,123,100000,100,5,40,10,0,100,0.778846025466919,0.0,0.007788460254669189,0,0,14.547992944717407,OK,2025-10-20 02:57:07
2,999,100000,100,5,40,10,0,100,0.8012189865112305,0.0,0.008012189865112304,0,0,14.964995384216309,OK,2025-10-20 02:57:22
0,1,100000,100,6,48,5,58,42,0.661339521408081,57.99999999999999,0.006613395214080811,10,0,20.13536548614502,OK,2025-10-20 02:57:38
1,123,100000,100,6,48,5,58,42,0.6306335926055908,57.99999999999999,0.006306335926055908,10,0,20.273077249526978,OK,2025-10-20 02:57:59
2,999,100000,100,6,48,5,60,40,0.6681406497955322,60.0,0.006681406497955322,10,0,20.01643419265747,OK,2025-10-20 02:58:20
0,1,100000,100,6,48,7,0,100,0.7151076793670654,0.0,0.0071510767936706545,0,0,13.09685754776001,OK,2025-10-20 02:58:40
1,123,100000,100,6,48,7,0,100,0.7150676250457764,0.0,0.007150676250457764,0,0,12.965917348861694,OK,2025-10-20 02:58:54
2,999,100000,100,6,48,7,0,100,0.7256131172180176,0.0,0.007256131172180175,0,0,12.947174310684204,OK,2025-10-20 02:59:08
0,1,100000,100,6,48,10,0,100,0.8256950378417969,0.0,0.00825695037841797,0,0,15.107720851898193,OK,2025-10-20 02:59:22
1,123,100000,100,6,48,10,0,100,0.819678783416748,0.0,0.00819678783416748,0,0,14.82451605796814,OK,2025-10-20 02:59:38
2,999,100000,100,6,48,10,0,100,0.8062901496887207,0.0,0.008062901496887208,0,0,15.088135719299316,OK,2025-10-20 02:59:53
0,1,100000,200,4,32,5,78,22,1.7565813064575195,78.0,0.017565813064575195,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 82489 entradas,2025-10-20 03:00:09
1,123,100000,200,4,32,5,86,14,1.6951007843017578,86.0,0.016951007843017576,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 82840 entradas,2025-10-20 03:01:11
2,999,100000,200,4,32,5,73,27,2.1960864067077637,73.0,0.021960864067077635,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 82680 entradas,2025-10-20 03:02:13
0,1,100000,200,4,32,7,5,95,2.3133389949798584,5.0,0.023133389949798584,0,5,23.859037160873413,OK,2025-10-20 03:03:15
1,123,100000,200,4,32,7,1,99,2.428645372390747,1.0,0.02428645372390747,1,0,24.49905776977539,OK,2025-10-20 03:03:41
2,999,100000,200,4,32,7,0,100,2.447350263595581,0.0,0.02447350263595581,0,0,23.787800550460815,OK,2025-10-20 03:04:08
0,1,100000,200,4,32,10,2,98,2.8373563289642334,2.0,0.028373563289642335,0,2,28.333173274993896,OK,2025-10-20 03:04:34
1,123,100000,200,4,32,10,0,100,2.8376338481903076,0.0,0.028376338481903077,0,0,28.262314796447754,OK,2025-10-20 03:05:05
2,999,100000,200,4,32,10,1,99,2.8157131671905518,1.0,0.02815713167190552,0,1,27.96572470664978,OK,2025-10-20 03:05:36
0,1,100000,200,5,40,5,70,30,2.3984975814819336,70.0,0.023984975814819336,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 82052 entradas,2025-10-20 03:06:07
1,123,100000,200,5,40,5,72,28,2.1904807090759277,72.0,0.021904807090759277,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 81752 entradas,2025-10-20 03:07:10
2,999,100000,200,5,40,5,78,22,1.934612512588501,78.0,0.01934612512588501,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 81841 entradas,2025-10-20 03:08:12
0,1,100000,200,5,40,7,0,100,2.498961925506592,0.0,0.024989619255065917,0,0,25.27855896949768,OK,2025-10-20 03:09:14
1,123,100000,200,5,40,7,1,99,2.4980170726776123,1.0,0.02498017072677612,1,0,24.575384616851807,OK,2025-10-20 03:09:41
2,999,100000,200,5,40,7,0,100,2.540285348892212,0.0,0.025402853488922118,0,0,24.77104091644287,OK,2025-10-20 03:10:09
0,1,100000,200,5,40,10,0,100,2.9041483402252197,0.0,0.029041483402252197,0,0,28.46168279647827,OK,2025-10-20 03:10:36
1,123,100000,200,5,40,10,0,100,2.858215093612671,0.0,0.028582150936126708,0,0,28.296159982681274,OK,2025-10-20 03:11:07
2,999,100000,200,5,40,10,0,100,2.938873767852783,0.0,0.029388737678527833,0,0,28.38972020149231,OK,2025-10-20 03:11:38
0,1,100000,200,6,48,5,78,22,1.9852981567382812,78.0,0.019852981567382813,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 81765 entradas,2025-10-20 03:12:10
1,123,100000,200,6,48,5,72,28,2.1536495685577393,72.0,0.021536495685577393,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 81872 entradas,2025-10-20 03:13:12
2,999,100000,200,6,48,5,77,23,2.3348779678344727,77.0,0.023348779678344728,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 81617 entradas,2025-10-20 03:14:14
0,1,100000,200,6,48,7,0,100,2.557778835296631,0.0,0.02557778835296631,0,0,24.930386304855347,OK,2025-10-20 03:15:16
1,123,100000,200,6,48,7,0,100,2.526456594467163,0.0,0.025264565944671632,0,0,25.096073150634766,OK,2025-10-20 03:15:44
2,999,100000,200,6,48,7,0,100,2.5525622367858887,0.0,0.025525622367858887,0,0,24.956527948379517,OK,2025-10-20 03:16:11
0,1,100000,200,6,48,10,0,100,2.9340505599975586,0.0,0.029340505599975586,0,0,29.16085124015808,OK,2025-10-20 03:16:39
1,123,100000,200,6,48,10,0,100,2.947996139526367,0.0,0.02947996139526367,0,0,28.459308862686157,OK,2025-10-20 03:17:11
2,999,100000,200,6,48,10,0,100,2.9751155376434326,0.0,0.029751155376434326,0,0,29.16187834739685,OK,2025-10-20 03:17:42
0,1,100000,300,4,32,5,73,27,4.335792303085327,73.0,0.04335792303085327,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 55655 entradas,2025-10-20 03:18:14
1,123,100000,300,4,32,5,78,22,3.955857276916504,78.0,0.03955857276916504,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 55533 entradas,2025-10-20 03:19:19
2,999,100000,300,4,32,5,75,25,4.277017116546631,75.0,0.04277017116546631,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 55769 entradas,2025-10-20 03:20:23
0,1,100000,300,4,32,7,0,100,5.3481526374816895,0.0,0.053481526374816894,0,0,35.054680824279785,OK,2025-10-20 03:21:27
1,123,100000,300,4,32,7,2,98,5.334676504135132,2.0,0.053346765041351316,1,1,35.05713415145874,OK,2025-10-20 03:22:07
2,999,100000,300,4,32,7,1,99,5.275123596191406,1.0,0.05275123596191406,1,0,35.47971296310425,OK,2025-10-20 03:22:48
0,1,100000,300,4,32,10,1,99,6.2685182094573975,1.0,0.06268518209457398,0,1,41.01110363006592,OK,2025-10-20 03:23:29
1,123,100000,300,4,32,10,3,97,6.002702713012695,3.0,0.060027027130126955,0,3,40.789222240448,OK,2025-10-20 03:24:16
2,999,100000,300,4,32,10,2,98,6.1224870681762695,2.0,0.061224870681762696,0,2,41.728925943374634,OK,2025-10-20 03:25:03
0,1,100000,300,5,40,5,74,26,4.885754585266113,74.0,0.04885754585266113,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 54897 entradas,2025-10-20 03:25:50
1,123,100000,300,5,40,5,74,26,4.676087379455566,74.0,0.046760873794555666,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 55114 entradas,2025-10-20 03:26:55
2,999,100000,300,5,40,5,73,27,4.595133543014526,73.0,0.04595133543014526,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 54653 entradas,2025-10-20 03:28:00
0,1,100000,300,5,40,7,0,100,5.508899927139282,0.0,0.055088999271392824,0,0,36.90226697921753,OK,2025-10-20 03:29:05
1,123,100000,300,5,40,7,0,100,5.48062801361084,0.0,0.0548062801361084,0,0,36.58398628234863,OK,2025-10-20 03:29:47
2,999,100000,300,5,40,7,0,100,5.552594900131226,0.0,0.055525949001312254,0,0,37.03522276878357,OK,2025-10-20 03:30:29
0,1,100000,300,5,40,10,0,100,6.58212947845459,0.0,0.0658212947845459,0,0,43.05439233779907,OK,2025-10-20 03:31:12
1,123,100000,300,5,40,10,0,100,6.520678520202637,0.0,0.06520678520202637,0,0,42.68751835823059,OK,2025-10-20 03:32:01
2,999,100000,300,5,40,10,0,100,6.428295135498047,0.0,0.06428295135498047,0,0,42.64236092567444,OK,2025-10-20 03:32:51
0,1,100000,300,6,48,5,78,22,3.914843797683716,78.0,0.03914843797683716,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 54434 entradas,2025-10-20 03:33:40
1,123,100000,300,6,48,5,77,23,4.626837491989136,77.0,0.04626837491989136,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 54510 entradas,2025-10-20 03:34:44
2,999,100000,300,6,48,5,68,32,4.941364288330078,68.0,0.04941364288330078,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 54403 entradas,2025-10-20 03:35:48
0,1,100000,300,6,48,7,0,100,5.702827215194702,0.0,0.05702827215194702,0,0,37.88574767112732,OK,2025-10-20 03:36:53
1,123,100000,300,6,48,7,0,100,5.582075834274292,0.0,0.05582075834274292,0,0,38.064605474472046,OK,2025-10-20 03:37:37
2,999,100000,300,6,48,7,0,100,5.6069934368133545,0.0,0.056069934368133546,0,0,37.406550884246826,OK,2025-10-20 03:38:20
0,1,100000,300,6,48,10,0,100,6.5290539264678955,0.0,0.06529053926467895,0,0,42.409125089645386,OK,2025-10-20 03:39:03
1,123,100000,300,6,48,10,0,100,6.458592891693115,0.0,0.06458592891693116,0,0,42.921207904815674,OK,2025-10-20 03:39:52
2,999,100000,300,6,48,10,0,100,6.53735613822937,0.0,0.06537356138229371,0,0,43.25330567359924,OK,2025-10-20 03:40:42
0,1,100000,400,4,32,5,78,22,7.698038339614868,78.0,0.07698038339614868,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 41597 entradas,2025-10-20 03:41:32
1,123,100000,400,4,32,5,80,20,6.894263029098511,80.0,0.0689426302909851,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 41753 entradas,2025-10-20 03:42:39
2,999,100000,400,4,32,5,67,33,8.27372431755066,67.0,0.0827372431755066,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 41783 entradas,2025-10-20 03:43:46
0,1,100000,400,4,32,7,0,100,9.27781891822815,0.0,0.09277818918228149,0,0,46.81530737876892,OK,2025-10-20 03:44:54
1,123,100000,400,4,32,7,2,98,9.417157411575317,2.0,0.09417157411575318,1,1,47.140846967697144,OK,2025-10-20 03:45:50
2,999,100000,400,4,32,7,0,100,9.418994665145874,0.0,0.09418994665145874,0,0,47.26794624328613,OK,2025-10-20 03:46:47
0,1,100000,400,4,32,10,0,100,11.096878290176392,0.0,0.11096878290176392,0,0,54.397772789001465,OK,2025-10-20 03:47:44
1,123,100000,400,4,32,10,0,100,10.866844415664673,0.0,0.10866844415664673,0,0,55.00066828727722,OK,2025-10-20 03:48:49
2,999,100000,400,4,32,10,2,98,11.150712966918945,2.0,0.11150712966918945,0,2,55.31716847419739,OK,2025-10-20 03:49:55
0,1,100000,400,5,40,5,83,17,7.455925464630127,83.0,0.07455925464630127,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 41360 entradas,2025-10-20 03:51:02
1,123,100000,400,5,40,5,79,21,7.494864463806152,79.0,0.07494864463806153,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 41301 entradas,2025-10-20 03:52:09
2,999,100000,400,5,40,5,74,26,7.786046743392944,74.0,0.07786046743392944,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 41305 entradas,2025-10-20 03:53:17
0,1,100000,400,5,40,7,2,98,9.763848066329956,2.0,0.09763848066329955,2,0,49.782634973526,OK,2025-10-20 03:54:24
1,123,100000,400,5,40,7,1,99,9.623438119888306,1.0,0.09623438119888306,1,0,49.6564736366272,OK,2025-10-20 03:55:24
2,999,100000,400,5,40,7,0,100,9.919081687927246,0.0,0.09919081687927246,0,0,49.9951856136322,OK,2025-10-20 03:56:23
0,1,100000,400,5,40,10,0,100,11.250192403793335,0.0,0.11250192403793335,0,0,56.63487362861633,OK,2025-10-20 03:57:23
1,123,100000,400,5,40,10,0,100,11.351445436477661,0.0,0.11351445436477661,0,0,56.639933824539185,OK,2025-10-20 03:58:31
2,999,100000,400,5,40,10,0,100,11.320930004119873,0.0,0.11320930004119872,0,0,56.810892820358276,OK,2025-10-20 03:59:39
0,1,100000,400,6,48,5,75,25,8.29591417312622,75.0,0.0829591417312622,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 40886 entradas,2025-10-20 04:00:47
1,123,100000,400,6,48,5,76,24,7.625655889511108,76.0,0.07625655889511108,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 41028 entradas,2025-10-20 04:01:55
2,999,100000,400,6,48,5,73,27,8.874046325683594,73.0,0.08874046325683593,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 40938 entradas,2025-10-20 04:03:03
0,1,100000,400,6,48,7,0,100,10.04516339302063,0.0,0.1004516339302063,0,0,49.6933958530426,OK,2025-10-20 04:04:12
1,123,100000,400,6,48,7,0,100,10.258661985397339,0.0,0.10258661985397338,0,0,51.00261211395264,OK,2025-10-20 04:05:12
2,999,100000,400,6,48,7,1,99,9.944527626037598,1.0,0.09944527626037597,1,0,50.458293437957764,OK,2025-10-20 04:06:13
0,1,100000,400,6,48,10,0,100,11.581290483474731,0.0,0.11581290483474732,0,0,58.24128246307373,OK,2025-10-20 04:07:13
1,123,100000,400,6,48,10,0,100,11.497434139251709,0.0,0.1149743413925171,0,0,58.09112071990967,OK,2025-10-20 04:08:23
2,999,100000,400,6,48,10,0,100,11.421694278717041,0.0,0.11421694278717041,0,0,57.832927942276,OK,2025-10-20 04:09:33
0,1,100000,500,4,32,5,65,35,14.255545854568481,65.0,0.14255545854568483,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 33381 entradas,2025-10-20 04:10:42
1,123,100000,500,4,32,5,79,21,11.19767141342163,79.0,0.11197671413421631,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 33234 entradas,2025-10-20 04:11:56
2,999,100000,500,4,32,5,76,24,14.214775562286377,76.0,0.14214775562286378,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 33300 entradas,2025-10-20 04:13:07
0,1,100000,500,4,32,7,0,100,14.682122945785522,0.0,0.14682122945785522,0,0,58.85276699066162,OK,2025-10-20 04:14:22
1,123,100000,500,4,32,7,1,99,14.729464769363403,1.0,0.14729464769363404,0,1,58.603461503982544,OK,2025-10-20 04:15:35
2,999,100000,500,4,32,7,3,97,14.479289531707764,3.0,0.14479289531707765,0,3,59.310341596603394,OK,2025-10-20 04:16:49
0,1,100000,500,4,32,10,0,100,16.99851107597351,0.0,0.1699851107597351,0,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 88072 entradas,2025-10-20 04:18:02
1,123,100000,500,4,32,10,0,100,17.249255657196045,0.0,0.17249255657196044,0,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 87004 entradas,2025-10-20 04:19:19
2,999,100000,500,4,32,10,2,98,17.07581377029419,2.0,0.1707581377029419,0,2,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 87631 entradas,2025-10-20 04:20:37
0,1,100000,500,5,40,5,80,20,11.815951585769653,80.0,0.11815951585769653,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 32946 entradas,2025-10-20 04:21:54
1,123,100000,500,5,40,5,76,24,12.858717203140259,76.0,0.12858717203140257,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 33036 entradas,2025-10-20 04:23:05
2,999,100000,500,5,40,5,73,27,12.15557312965393,73.0,0.12155573129653931,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 32994 entradas,2025-10-20 04:24:18
0,1,100000,500,5,40,7,1,99,14.939853191375732,1.0,0.14939853191375732,1,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 97188 entradas,2025-10-20 04:25:30
1,123,100000,500,5,40,7,1,99,15.260910272598267,1.0,0.15260910272598266,1,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 98758 entradas,2025-10-20 04:26:45
2,999,100000,500,5,40,7,1,99,15.236815690994263,1.0,0.15236815690994263,1,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 97907 entradas,2025-10-20 04:28:01
0,1,100000,500,5,40,10,0,100,17.31410026550293,0.0,0.1731410026550293,0,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 86395 entradas,2025-10-20 04:29:16
1,123,100000,500,5,40,10,0,100,17.504621982574463,0.0,0.17504621982574464,0,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 85603 entradas,2025-10-20 04:30:33
2,999,100000,500,5,40,10,0,100,17.458462715148926,0.0,0.17458462715148926,0,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 85543 entradas,2025-10-20 04:31:51
0,1,100000,500,6,48,5,76,24,13.190580606460571,76.0,0.13190580606460572,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 32900 entradas,2025-10-20 04:33:08
1,123,100000,500,6,48,5,77,23,13.564316034317017,77.0,0.13564316034317017,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 32795 entradas,2025-10-20 04:34:21
2,999,100000,500,6,48,5,78,22,11.271848917007446,78.0,0.11271848917007446,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 32795 entradas,2025-10-20 04:35:35
0,1,100000,500,6,48,7,0,100,15.732082843780518,0.0,0.15732082843780518,0,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 95801 entradas,2025-10-20 04:36:46
1,123,100000,500,6,48,7,1,99,15.372508764266968,1.0,0.15372508764266968,1,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 94978 entradas,2025-10-20 04:38:02
2,999,100000,500,6,48,7,0,100,15.46767544746399,0.0,0.15467675447463988,0,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 96837 entradas,2025-10-20 04:39:17
0,1,100000,500,6,48,10,0,100,17.87035083770752,0.0,0.1787035083770752,0,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 84558 entradas,2025-10-20 04:40:33
1,123,100000,500,6,48,10,0,100,17.63394856452942,0.0,0.1763394856452942,0,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 84540 entradas,2025-10-20 04:41:51
2,999,100000,500,6,48,10,0,100,17.61412811279297,0.0,0.17614128112792968,0,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 84467 entradas,2025-10-20 04:43:08
